sample,FBN1,TCF7L1,CCL5,FN1,ADAMDEC1,CTSK,COL3A1,CD74,TIMP3,POSTN,CXCL9,SALL2,NUAK1,SLAMF7,CYTIP,TAP1,FCER1G,COL5A1,ABCC3,THBS2,COL1A2,CD3e,OLFML3,ADAM12,CRISPLD2,INHBA,GFPT2,SPARC,FAP,PDGFRB,LUM,CD3D,VCAN,EPB41L3,DCN,LRRC15,SLAMF8,CD27,COL5A2,LOX,COL11A1,CD2,PDZK1IP1,TMEM45A,CD38,HMGA2,CD8A,AXL,CXCL11,CD68,FGF1,CSF1R,TAGLN,TLR4,ZNF423
20181129_OTTA3-002-SYD-20H_DOVE42946_07,-0.1560830573271743,-2.9394073481283662,-1.9717757554434265,4.334511645669883,-5.276081854272722,1.4605586114938836,5.706736432887858,3.1088442373299294,2.3451310252161393,1.3153039070261083,-2.738081740710282,-3.4116063813594293,-1.701600489065584,-3.8709208312076484,-2.5912724570336625,-3.3897764273190183,-2.305325609483798,1.9958473537848456,-2.50588204890867,1.6433791129653021,4.003694373868262,-4.312899657721464,-0.6044506442360524,-2.2181874981500247,-0.27410570947564805,-0.7452418520968145,-4.510760020649253,4.0229267693670465,-0.31336669858159283,-0.659639360117148,3.5414855722299476,-4.528662485047885,-0.16129184128341967,-1.7280275997140793,2.3160899428322343,-1.866309380284255,-5.083151387847589,-4.430197361015597,1.1065665697825386,-0.2531423099892818,2.0263361076447235,-4.142457837769543,-3.4765335056249316,-2.385572512578492,-6.117365632906168,-3.7644638879239682,-3.2699833314026154,-1.9899007725017093,-4.436297702870042,-2.0638235764161976,-2.7846937837505763,-4.768628310279068,1.9685583560114068,-2.8932314781902915,-4.237540022761405
20181129_OTTA3-002-SYD-20H_DOVE43207_10,-1.2967355861948646,-3.804033125511511,-3.146994984861158,4.560998206653045,-5.726138354679711,-0.3405572548870135,6.126814049982503,3.1097285844396936,-0.8355850371924619,1.3034801142446841,-4.026151823505716,-3.9958836245535876,-2.0619384257549815,-4.521495348587932,-2.1522902440646856,-3.847354601729783,-1.061016868338148,2.8717689710798266,-0.9279585708494706,1.480382694294194,4.144810443064861,-5.063085508024847,-0.505750023083015,-1.5921702642315783,-0.7613865625719689,-0.9022818427860706,-3.3868000571696752,4.5073400438733415,-0.3482437568578973,-1.034163451821434,2.5504751912832413,-5.1097056304503745,-0.16470241375877448,-0.4961544130910669,1.8222321040639649,-4.07062485452796,-4.7337261661072985,-5.183341577296621,1.0004028686326907,0.5287927564916979,-0.15379599328289872,-4.275528135002951,-3.6649596177020505,-2.0534404929969097,-4.489081637364296,-6.92379652859817,-4.881293271458253,-2.4476195047947424,-6.359143124042111,-0.7558156064559898,-4.260216442649726,-3.593776738188593,1.8679715827790453,-2.305885416638253,-4.911064638114268
20181129_OTTA3-002-SYD-20H_DOVE43495_11,-0.4395393375829193,-4.602453900913776,-3.1680435633765787,3.6579964363893023,-6.312971380425327,0.4178277378451083,5.274474274966032,1.8184481070865282,2.2496121081150418,-0.14823174574177433,-4.024653897702459,-2.8237492261092507,-2.356702297453453,-3.3288134577135597,-3.4173475955629424,-4.367170282569276,-2.584737502869675,0.4666683759157692,-2.552019315040359,0.1941364818653868,3.6953957729969513,-5.826972339740748,-1.146134936232229,-3.051170779564524,-1.8083730095312265,-1.8241843427185387,-5.277097905939049,4.538245209349103,-1.993544193962732,-2.2691342233487353,2.3733657427427675,-6.120588534712496,-1.4473457126927154,-3.063561601755814,1.646734055243084,-2.043495651196025,-5.80852356547312,-4.876454999686123,0.8989634115753236,-1.419478486522297,1.821263724685989,-5.083975680798593,-4.197203975311769,-1.9737510548114838,-6.02150357980598,-4.6327739624314095,-4.415104865734882,-2.854136401822176,-5.6247799544306325,-1.7116058912878958,-4.815963564983461,-4.93171389631776,2.014171467512309,-3.8785463930548194,-5.583498680905335
20181129_OTTA3-002-SYD-20H_TAOC02081_03,-0.321369683091683,-3.782241221579687,-1.0332577410562735,3.2271416589175868,-5.728364936626595,0.7974843281831363,5.332686141677561,3.074856676868583,1.5335082180064288,-0.41069428389743945,-2.0868054146088757,-3.2207669116831283,-2.61950238664449,-3.2188712774727444,-3.1374521285056707,-3.7291413250011476,-2.882644845884433,2.00355362362449,-2.127373966708913,1.3893355673195253,4.046188961322498,-3.549761311821465,0.13532993667506377,-2.869127037718072,-0.8416280174052289,-2.4908360761593507,-4.742180217379291,4.1173602413238015,-1.3354462817492418,-1.3547768027482894,2.973200582016088,-4.028403675471111,-1.2929816458186187,-1.178750267905639,1.4815324907773497,-1.505009435314319,-4.366006131086707,-4.519228681999845,1.0355178117303707,-0.685154566241855,1.018927723737654,-3.6290922926311966,-2.806630635119484,-2.3915279900510247,-4.961882105248385,-5.113854545018026,-2.514671513235946,-2.3778949553986397,-3.841677438207883,-2.183248294435719,-3.0430570124876253,-4.080052443806376,2.207387911253523,-2.4227307907648394,-4.514198314340241
20181129_OTTA3-002-SYD-20H_TAOC02259_06,-0.5599299789434542,-4.475722081725161,-2.636896427387502,3.575472085534493,-6.782398398640032,0.5682436454242799,4.759785432569297,2.3458992525687226,2.423709310220851,-0.20030618911159448,-4.1228786940013595,-3.531793558550093,-3.1243091777177487,-4.399031804297181,-4.608823519585647,-5.028887641022141,-3.633501937920021,0.6656221530225157,-2.4069650596371317,0.5461787435723353,3.5949129251484493,-5.451630358223279,-1.447198798327896,-3.4303903580950337,-1.9046954457477603,-2.353337173449807,-5.843373279715576,3.5363832336546595,-1.9059102677544129,-1.8570104838601234,2.732763562567377,-5.9868563764477125,-1.6377887434947236,-2.682067084249673,1.645166086726246,-2.297139152968205,-6.457725461782829,-5.410568120870447,0.3112558140935848,-1.4398569270263257,1.1144324766594553,-5.13403387549115,-3.853998064646468,-3.2588326393391243,-7.407999852933332,-5.513225138214652,-4.512042904887625,-2.6788370316420096,-5.4687510528096945,-3.006465792742782,-3.5894813936455936,-5.502452747307016,1.0299515990960213,-3.9571195489061197,-5.493410468052543
20181129_OTTA3-002-SYD-20H_TAOC02770_05,-0.4465187107044648,-3.9265423281529914,-1.4831984461685992,4.022271843251245,-4.36546483173592,0.8518169812971903,5.160291453052382,3.152057827382178,1.6600613357725202,-0.5588497539566657,-1.4973930948912995,-3.7829545504367887,-3.1035068000243817,-2.3936247286793133,-2.1465855651394445,-2.819654886567809,-2.5877277891427073,0.7209566966845895,-1.048924535831611,0.6505924635577782,3.463507992439485,-3.367885873494176,-0.4541283798638083,-3.25874737276653,-0.07332274289338292,-1.714062624211346,-4.497854677768385,4.197642925472124,-1.5292007303742707,-2.020661538794294,2.5659767135046776,-3.4854828482018494,-1.1140553730362828,-1.3312324035503922,1.6378252861796045,-1.7167910947731588,-4.653159807332952,-3.2378186693167113,0.6669611195227676,-1.0297161388226561,1.0004793476891787,-4.289774721831592,-2.9231961497445726,-2.389403078819955,-4.6669103910583285,-5.631631026416756,-2.3600481929339043,-2.4511114880273794,-2.8576927295994983,-1.9565755103313,-4.734599062654687,-4.371058411473961,2.525126744464254,-2.9255584070194014,-4.714438955750541
20181129_OTTA3-002-SYD-20H_TAOC10037_04,-0.5896514493857725,-3.9400595797263094,-1.3792269351103568,4.046783393096431,-3.3758352873464075,0.3938850531878211,5.002331434765239,3.821531476478608,2.132739905168798,-0.31221442766921936,-0.2461187572679706,-3.951561375416465,-2.729599143822606,-1.3749966034553278,-2.0156737857096534,-3.522579776677462,-2.4531824366903083,1.1000891284651246,-2.4474401102347776,1.034073033804393,3.6462423700398023,-3.8507179472548314,-0.6993377564396801,-3.0145413268067216,-1.0108702686644793,-0.5340326184133772,-4.804661296149427,3.643944658122344,-1.5855863171312201,-2.303705860515527,2.2427663712419763,-4.371820174176831,-1.0279904272726035,-1.535859734836106,1.4725049949093048,-1.8310915737628033,-5.368586258531738,-3.2096007117833087,0.28631728448672455,-0.9424057499160226,0.6315722146685601,-4.186847911373885,-4.1737357873898695,-3.0999545356867615,-3.99219881566654,-7.112112286731724,-2.886753215908124,-2.3428600028217907,-4.05354456913033,-2.142638430140435,-3.9343270660339495,-4.633401392665084,2.055867593253449,-3.121850303081557,-4.240282255634024
20181129_OTTA3-002-SYD-20H_TGER00279_01,-0.8896435595349206,-3.985484420571037,-2.8452046936865725,3.8094679373289235,-6.5640648697439365,0.06351786117454927,5.051109543282074,1.9178708956141541,2.250480664533456,-1.627177899535494,-3.458571985165833,-2.579134200450846,-2.708114703500853,-4.836040184422729,-4.054703600433042,-3.660257869429358,-3.8042127845616682,0.8384301653759139,-2.070413419034821,1.2230402387595196,3.3442782360864935,-5.2706290905662465,-0.10895103749499624,-3.7986004436065226,-0.30749496934282794,-1.1954028194788773,-4.63038803555333,4.145665628053013,-1.4791253251256808,-1.9775824471550427,2.644230932060819,-5.577109852432512,-1.0117986291818446,-2.6964425108602095,1.9483236850370662,-1.2841828588920805,-5.807072026446553,-5.050049625041406,0.4778015420413839,-0.8157244323577979,0.786118340131551,-4.9496906418256454,-4.209512722226858,-2.6530754229091884,-6.523404881211168,-4.938250368472993,-3.7031011172886465,-2.07728400064331,-4.99508525421394,-3.595860396310732,-4.589394399742943,-5.23161169089742,1.4278579297545217,-3.860446190100648,-4.557505236536037
20181129_OTTA3-002-SYD-20H_TVAN21879_12,0.09070964756737299,-3.6272143202265834,-1.864377702298715,4.2362800886244685,-3.426648013862816,1.5207017314204323,5.21372666851204,3.2743230454074794,2.729122331278703,0.43736513266536536,-1.145597108101605,-4.108351076495029,-1.891641501069787,-2.2263290629912404,-3.2187670733945346,-3.3795063396779343,-2.052422445331636,1.7653401106354185,-0.7310148738628555,1.4031263179498124,3.847261749043213,-3.9077612938998874,-0.3279208025850262,-2.2434791837475814,-0.5376173800066772,-1.1938176740172004,-4.133142126207908,3.984872192585089,-0.5895260476417956,-0.9538411834866674,3.0499377380449895,-4.129570991473647,-0.740539425906316,-1.9227161753740658,2.4420146061512105,-0.42584587346531677,-4.482514557256903,-3.664993973912215,0.8097445926018134,-1.1685211477584376,1.416864333279086,-3.627877803948394,-5.071326281584604,-2.5662235600720646,-4.7948641993121965,-7.121357307415426,-3.4253835750084143,-1.6840957833862635,-4.1433267633849615,-1.1885912044437552,-3.364883573083608,-4.114998394667882,1.744154377260589,-2.5386925409516317,-4.175728507019213
20181129_OTTA3-002-SYD-20H_TVAN25509_08,-0.2736601075687424,-4.431317528269181,-1.1659823415264392,4.347567658469389,-4.44507966098664,1.8014638154090716,5.101412784949613,3.112727611986454,2.8047714758976547,0.8565302833733532,-3.312452122078501,-4.357810499195005,-2.284630568515088,-1.306234341834001,-2.0685979691048964,-3.273171230915089,-1.4080535089107769,1.7186286247795313,-1.7581785239222039,1.9868709558175899,3.4229717829111888,-3.4542379259417286,-1.0946497457007118,-2.457949532235098,-1.6432560974819093,-1.3851011358536773,-4.254515223994633,3.4723186679099816,0.021716178479529447,-0.4520857562393763,3.8009431152242668,-3.5764249484168538,-0.4621078887537009,-2.098902073726971,2.614738983549164,-0.44310033893142986,-4.634636951066974,-3.0942209648791517,0.4795142940040409,-0.7231294159337596,1.7215124390350947,-3.405926026938543,-5.385087496621951,-2.5643192772636643,-4.293288880342117,-7.114839808630558,-2.858099205637746,-2.1124462034000064,-5.151661496414884,-0.8255741261702314,-3.101306011920679,-4.772784484942736,1.759871526275763,-3.0109714665359975,-4.821640500152921
20181129_OTTA3-002-SYD-20H_TWMH00380_02,-1.435741977252318,-3.5298434679660797,-2.321020784883537,3.5718197407426953,-6.0154935143502195,-0.044621195230794664,4.984876630723239,1.8949228898080825,1.4750186776879084,-0.7822956279077353,-2.421839690214585,-3.4314890344249482,-2.2477435914344004,-3.648176607586864,-3.1839066934864544,-4.103925548196807,-3.5868093904176255,1.2370025102294122,-2.4537312702481073,0.6383245397066621,3.63167989082479,-5.023859653410679,-0.6242601024337726,-4.088156914995816,-0.8696356795212661,-1.0164155615539805,-5.101522867741948,3.7760262568322713,-1.5119959592931913,-2.164897923876322,1.8487254941726645,-5.6520866739007936,-1.255661236538557,-2.616036874944677,1.2339751408725064,-3.9868611918265167,-6.497835718481313,-5.2706465896222365,0.2008929141196545,-0.9343582701401312,0.8656458021821272,-5.266241541008925,-5.531804143124017,-2.763209507730123,-5.8411552145388885,-4.016878109437233,-4.15789095096812,-2.5074038041826014,-5.444431589163541,-3.421591893263118,-3.5088881878000677,-5.257314222117909,1.6946292195245665,-3.6779199056549623,-4.528650914899804
20181129_OTTA3-003-SYD-20H_DOVE42299_04,-0.9615529810719035,-4.50722247001781,-2.284789380125407,3.842084114140915,-4.423118340554875,0.22660425719067923,4.719563478723053,2.5908031464110515,1.3439579680295783,-0.004606398943276746,-4.125734697998169,-4.43452540802494,-2.7325327545619307,-3.965631179786083,-3.319367025777664,-3.094397784698827,-2.188855510175807,0.89257069583831,-2.2700758550655524,0.48498773898280034,3.2913128615688603,-4.447793767100596,-1.4130416010917748,-4.0763588443040994,-2.089772530964676,-1.3446083229769208,-4.938123353430972,3.2789320006291907,-1.0287468417292036,-1.4490681479148622,2.347366290963442,-4.63118057410829,-1.2469317890783738,-2.4509509167872947,1.317859356137039,-2.3382896085628797,-5.7856485669096935,-4.902688984549177,0.2593105106616227,-1.1529395098926445,1.6589950503143238,-4.071523670215024,-2.9937880109679678,-2.8413839769009646,-6.082897624275438,-5.796291813555202,-3.729264426941521,-1.8964239886512928,-3.958253993963752,-1.6909728884483803,-3.270899404554667,-4.537762884567311,1.4514592582823092,-2.970053933840886,-5.553128956595283
20181129_OTTA3-003-SYD-20H_DOVE42319_10,-0.45717522461105586,-4.34777555952742,-2.152128131668761,3.5145372541541793,-5.393213275314904,0.23060101660168697,4.836371079391977,3.10182988650379,1.5762876615703871,-0.009009563361554784,-3.1706893364403617,-3.9569875396829604,-2.237539718865323,-2.7290920316668803,-3.3186765087428824,-3.385407633751773,-2.9200637063856045,1.3783905447848348,-2.4521814807232594,1.169854236520006,3.643564223518018,-4.7795102313474525,-1.1620830452102164,-3.225203949930073,-2.266716734837924,-1.4433204301619558,-5.4646119428404,3.8406545281789097,-1.389263288985397,-1.8926781417891503,2.4453965029647664,-5.0329655207727715,-0.954912042508608,-2.523474072227814,1.4140964540750438,-2.111145256371115,-5.941845749341352,-4.322814570246517,0.38995556082432636,-0.8194460486569275,1.0520408357876856,-4.829422878794828,-4.077667774605196,-3.3570729565560105,-4.4685773835483795,-7.333550056021704,-4.517994450697323,-2.17350741984402,-2.721774838924264,-3.292956609789764,-4.066355266970808,-4.4473057181444595,2.266713153512697,-3.462031144698843,-5.150841616263851
20181129_OTTA3-003-SYD-20H_DOVE43260_11,-0.7041509476639507,-4.259896863373363,-3.438811358024131,3.2699499870960302,-3.7663042033877856,0.7747180812058667,4.693125936804742,2.8181753904044466,1.8487681740060151,0.146061958525739,-2.8892480792176873,-4.90722032496152,-3.391391971272965,-1.9602149946634384,-2.388189513837366,-3.1168758250607467,-2.352330017795191,0.6925392711326535,-2.234082393678095,1.3470312537049407,3.176676800387394,-5.025245757082554,-1.3881750628600904,-3.505146988491397,-0.05630001935693896,-0.3216575879520054,-2.6876923721470094,3.3285320534181637,-1.3335858919628425,-2.029583046802851,2.322788255099499,-5.559609073337667,-1.5667631788480452,-2.0857524324174515,1.6304915228120318,-1.195905744489842,-5.9274264517174355,-4.282766243059995,0.3999850504292708,-1.4159846335671196,0.44035270500033397,-5.3010982113617775,-3.819391277006758,-3.5589717143422104,-5.084498471240765,-6.427589021382058,-3.429288041432075,-1.6447617374032575,-3.7079530570564954,-1.7993093878365658,-3.8815485906605556,-5.7034706328417855,1.8247115724660912,-3.2710086919366135,-5.711014662180732
